,order_id,date,customer_id,product,quantity,unit_price,shipping_address,payment_method,order_status,tracking_number,items_in_cart,coupon_code,referral_source,total_price
950,ORD200950,2024-05-31,C19722,Laptop,1,596.24,891 Main St,CREDIT CARD,RETURNED,TRK78094361,4,FREESHIP,Instagram,596.24
951,ORD200951,2024-07-22,C74928,Printer,2,306.24,589 Main St,ONLINE,RETURNED,TRK39845914,4,FREESHIP,Email,612.48
952,ORD200952,2025-02-27,C49111,Monitor,3,503.39,225 Main St,ONLINE,PENDING,TRK45303393,5,NO_COUPON,Facebook,1510.17
953,ORD200953,2023-02-06,C43721,Phone,1,131.61,971 Main St,CASH,SHIPPED,TRK89392104,2,FREESHIP,Facebook,131.61
954,ORD200954,2024-10-22,C68609,Chair,3,443.44,240 Main St,GIFT CARD,SHIPPED,TRK58273778,3,FREESHIP,Google,1330.32
955,ORD200955,2023-01-23,C82068,Chair,1,408.13,164 Main St,GIFT CARD,SHIPPED,TRK25779180,3,WINTER15,Instagram,408.13
956,ORD200956,2024-04-11,C21191,Phone,2,160.98,381 Main St,DEBIT CARD,DELIVERED,TRK86246309,3,SAVE10,Referral,321.96
957,ORD200957,2023-01-12,C73575,Monitor,5,643.89,851 Main St,CASH,RETURNED,TRK23387612,8,WINTER15,Facebook,3219.45
958,ORD200958,2023-05-13,C82685,Desk,3,158.66,537 Main St,GIFT CARD,DELIVERED,TRK70184320,7,WINTER15,Email,475.98
959,ORD200959,2024-04-13,C73996,Tablet,2,143.82,856 Main St,CREDIT CARD,RETURNED,TRK74579570,6,SAVE10,Instagram,287.64
960,ORD200960,2023-12-11,C87687,Laptop,3,379.07,312 Main St,GIFT CARD,PENDING,TRK60383805,3,WINTER15,Google,1137.21
961,ORD200961,2024-11-11,C55464,Phone,1,601.36,532 Main St,ONLINE,SHIPPED,TRK81178598,1,NO_COUPON,Facebook,601.36
962,ORD200962,2024-09-06,C12459,Phone,2,142.08,838 Main St,GIFT CARD,DELIVERED,TRK30674085,4,SAVE10,Referral,284.16
963,ORD200963,2024-03-11,C88075,Chair,5,530.34,970 Main St,ONLINE,SHIPPED,TRK42832976,9,FREESHIP,Google,2651.7
964,ORD200964,2023-08-20,C18583,Phone,5,364.42,778 Main St,CREDIT CARD,CANCELLED,TRK43084595,10,SAVE10,Referral,1822.1
965,ORD200965,2025-06-18,C70412,Laptop,4,578.28,791 Main St,GIFT CARD,CANCELLED,TRK22192783,5,FREESHIP,Email,2313.12
966,ORD200966,2025-05-20,C58503,Monitor,5,280.52,290 Main St,CREDIT CARD,CANCELLED,TRK12981657,7,WINTER15,Facebook,1402.6
967,ORD200967,2025-05-06,C52879,Tablet,5,638.92,502 Main St,CREDIT CARD,RETURNED,TRK67403284,5,FREESHIP,Google,3194.6
968,ORD200968,2024-02-08,C67870,Monitor,4,412.2,664 Main St,CREDIT CARD,SHIPPED,TRK72602178,6,WINTER15,Referral,1648.8
969,ORD200969,2025-06-05,C19439,Desk,1,440.34,675 Main St,GIFT CARD,SHIPPED,TRK25383993,2,WINTER15,Facebook,440.34
970,ORD200970,2024-09-07,C72664,Desk,1,627.15,241 Main St,CASH,DELIVERED,TRK86694331,5,SAVE10,Instagram,627.15
971,ORD200971,2024-05-27,C32650,Monitor,2,605.26,934 Main St,CASH,CANCELLED,TRK66648743,4,WINTER15,Referral,1210.52
972,ORD200972,2024-06-09,C66438,Laptop,1,90.27,816 Main St,CASH,DELIVERED,TRK32035271,5,SAVE10,Facebook,90.27
973,ORD200973,2025-06-09,C70010,Desk,5,230.77,141 Main St,ONLINE,PENDING,TRK50594008,10,WINTER15,Referral,1153.85
974,ORD200974,2023-09-27,C30722,Desk,5,266.78,274 Main St,GIFT CARD,CANCELLED,TRK52088168,5,NO_COUPON,Email,1333.9
975,ORD200975,2023-05-18,C70529,Desk,1,105.92,974 Main St,GIFT CARD,RETURNED,TRK82165408,6,SAVE10,Email,105.92
976,ORD200976,2024-04-04,C18984,Tablet,3,589.3,650 Main St,CREDIT CARD,RETURNED,TRK49298239,6,WINTER15,Referral,1767.9
977,ORD200977,2023-01-28,C85841,Chair,4,649.47,608 Main St,CASH,PENDING,TRK99820544,8,SAVE10,Google,2597.88
978,ORD200978,2024-06-25,C41508,Printer,4,107.49,993 Main St,CASH,DELIVERED,TRK61047536,5,NO_COUPON,Google,429.96
979,ORD200979,2023-05-31,C75018,Monitor,3,669.06,299 Main St,CASH,DELIVERED,TRK51794806,7,SAVE10,Facebook,2007.18
980,ORD200980,2023-10-14,C84320,Chair,3,69.65,107 Main St,CASH,DELIVERED,TRK81093218,7,WINTER15,Instagram,208.95
981,ORD200981,2023-11-26,C12609,Phone,4,136.83,490 Main St,DEBIT CARD,PENDING,TRK56379337,8,SAVE10,Email,547.32
982,ORD200982,2024-09-06,C64935,Monitor,1,304.11,707 Main St,GIFT CARD,SHIPPED,TRK42969065,2,SAVE10,Referral,304.11
983,ORD200983,2024-11-24,C67528,Monitor,4,296.28,110 Main St,GIFT CARD,SHIPPED,TRK60865210,5,SAVE10,Email,1185.12
984,ORD200984,2025-02-28,C44176,Desk,1,77.64,706 Main St,CREDIT CARD,SHIPPED,TRK68704764,1,FREESHIP,Facebook,77.64
985,ORD200985,2024-07-20,C92788,Desk,1,243.71,948 Main St,GIFT CARD,DELIVERED,TRK83835361,6,SAVE10,Google,243.71
986,ORD200986,2024-09-07,C69213,Laptop,4,644.96,533 Main St,CREDIT CARD,PENDING,TRK67837331,7,FREESHIP,Email,2579.84
987,ORD200987,2025-06-05,C67387,Phone,5,283.73,436 Main St,GIFT CARD,PENDING,TRK54120003,8,FREESHIP,Instagram,1418.65
988,ORD200988,2025-02-04,C90318,Desk,2,629.56,818 Main St,GIFT CARD,CANCELLED,TRK52765043,5,WINTER15,Instagram,1259.12
989,ORD200989,2023-03-23,C49995,Laptop,4,246.11,559 Main St,CREDIT CARD,PENDING,TRK33212013,4,SAVE10,Instagram,984.44
990,ORD200990,2023-11-19,C52313,Phone,2,418.26,913 Main St,DEBIT CARD,PENDING,TRK67368559,2,SAVE10,Google,836.52
991,ORD200991,2024-05-09,C10211,Desk,5,127.18,598 Main St,DEBIT CARD,CANCELLED,TRK68938335,10,FREESHIP,Google,635.9
992,ORD200992,2024-08-27,C97907,Printer,3,586.21,933 Main St,GIFT CARD,PENDING,TRK89637569,4,WINTER15,Referral,1758.63
993,ORD200993,2024-04-06,C61384,Monitor,3,267.45,576 Main St,GIFT CARD,DELIVERED,TRK33323210,5,WINTER15,Instagram,802.35
994,ORD200994,2024-06-27,C27613,Tablet,4,615.65,971 Main St,DEBIT CARD,DELIVERED,TRK63701318,9,WINTER15,Google,2462.6
995,ORD200995,2023-11-18,C99271,Monitor,2,113.29,959 Main St,CASH,PENDING,TRK87832736,5,SAVE10,Facebook,226.58
996,ORD200996,2024-04-28,C28648,Monitor,4,473.86,101 Main St,DEBIT CARD,DELIVERED,TRK92240846,7,SAVE10,Facebook,1895.44
997,ORD200997,2023-11-27,C26210,Laptop,3,444.75,805 Main St,CASH,DELIVERED,TRK40616861,6,SAVE10,Facebook,1334.25
998,ORD200998,2023-05-19,C90350,Phone,2,183.67,783 Main St,DEBIT CARD,CANCELLED,TRK22824230,6,SAVE10,Google,367.34
999,ORD200999,2023-12-24,C61957,Printer,1,483.38,652 Main St,CASH,PENDING,TRK43983841,6,FREESHIP,Google,483.38
1000,ORD201000,2023-06-21,C90132,Printer,5,260.93,582 Main St,ONLINE,DELIVERED,TRK52664903,9,SAVE10,Email,1304.65
1001,ORD201001,2023-12-08,C31371,Printer,2,253.68,122 Main St,GIFT CARD,SHIPPED,TRK19554327,6,NO_COUPON,Referral,507.36
1002,ORD201002,2025-06-19,C83911,Tablet,4,699.88,944 Main St,CASH,PENDING,TRK33188106,5,WINTER15,Referral,2799.52
1003,ORD201003,2023-01-11,C84700,Printer,5,319.97,582 Main St,CASH,SHIPPED,TRK14706969,7,SAVE10,Google,1599.85
1004,ORD201004,2025-06-09,C87529,Chair,4,246.91,296 Main St,ONLINE,PENDING,TRK15739505,8,SAVE10,Referral,987.64
1005,ORD201005,2023-03-02,C38065,Printer,3,392.85,426 Main St,CREDIT CARD,RETURNED,TRK11448295,6,NO_COUPON,Google,1178.55
1006,ORD201006,2024-05-27,C27435,Tablet,5,420.98,860 Main St,CASH,DELIVERED,TRK91458233,7,SAVE10,Facebook,2104.9
1007,ORD201007,2024-03-20,C46651,Monitor,2,73.26,839 Main St,CASH,PENDING,TRK60444502,4,WINTER15,Facebook,146.52
1008,ORD201008,2023-01-13,C62557,Monitor,3,410.88,257 Main St,CASH,DELIVERED,TRK12742366,8,FREESHIP,Instagram,1232.64
1009,ORD201009,2023-09-02,C54494,Tablet,2,176.46,696 Main St,CREDIT CARD,DELIVERED,TRK95958645,2,FREESHIP,Email,352.92
1010,ORD201010,2023-03-31,C33729,Monitor,3,659.57,533 Main St,CREDIT CARD,CANCELLED,TRK35649833,6,SAVE10,Email,1978.71
1011,ORD201011,2024-12-03,C47823,Phone,2,478.36,654 Main St,ONLINE,SHIPPED,TRK22271097,3,NO_COUPON,Google,956.72
1012,ORD201012,2024-12-03,C84570,Printer,4,30.05,301 Main St,ONLINE,RETURNED,TRK12551882,6,NO_COUPON,Facebook,120.2
1013,ORD201013,2025-04-26,C91123,Laptop,4,300.56,842 Main St,CASH,CANCELLED,TRK49568409,9,FREESHIP,Facebook,1202.24
1014,ORD201014,2024-02-04,C92548,Tablet,5,226.45,160 Main St,DEBIT CARD,RETURNED,TRK21682892,6,FREESHIP,Email,1132.25
1015,ORD201015,2024-01-26,C97454,Printer,2,349.4,892 Main St,ONLINE,SHIPPED,TRK73249329,2,SAVE10,Instagram,698.8
1016,ORD201016,2023-12-29,C20257,Tablet,5,268.78,669 Main St,DEBIT CARD,DELIVERED,TRK62135578,7,WINTER15,Email,1343.9
1017,ORD201017,2024-08-25,C51694,Chair,2,680.85,953 Main St,GIFT CARD,DELIVERED,TRK83122112,6,FREESHIP,Referral,1361.7
1018,ORD201018,2023-07-08,C77499,Laptop,3,182.48,209 Main St,CASH,DELIVERED,TRK20703086,3,NO_COUPON,Instagram,547.44
1019,ORD201019,2024-04-06,C28386,Desk,1,277.09,293 Main St,CASH,RETURNED,TRK32954229,2,SAVE10,Referral,277.09
1020,ORD201020,2024-04-22,C50211,Tablet,2,26.5,312 Main St,ONLINE,DELIVERED,TRK47787981,3,SAVE10,Instagram,53.0
1021,ORD201021,2023-10-23,C74519,Phone,3,315.27,309 Main St,CREDIT CARD,CANCELLED,TRK97351945,4,SAVE10,Email,945.81
1022,ORD201022,2025-02-24,C19071,Tablet,3,450.98,396 Main St,CREDIT CARD,SHIPPED,TRK66537096,8,SAVE10,Referral,1352.94
1023,ORD201023,2024-09-23,C65251,Laptop,5,233.67,291 Main St,CASH,SHIPPED,TRK32059025,10,NO_COUPON,Referral,1168.35
1024,ORD201024,2024-01-29,C90612,Chair,3,367.75,731 Main St,CASH,PENDING,TRK93022878,7,FREESHIP,Facebook,1103.25
1025,ORD201025,2025-05-17,C28406,Chair,1,23.53,174 Main St,GIFT CARD,DELIVERED,TRK98841457,2,FREESHIP,Instagram,23.53
1026,ORD201026,2023-05-01,C55454,Monitor,1,677.48,807 Main St,ONLINE,DELIVERED,TRK13281370,1,WINTER15,Facebook,677.48
1027,ORD201027,2024-05-21,C93467,Laptop,4,554.83,983 Main St,CASH,RETURNED,TRK77377373,6,NO_COUPON,Google,2219.32
1028,ORD201028,2023-02-17,C60042,Desk,4,440.31,610 Main St,CASH,CANCELLED,TRK84651559,6,NO_COUPON,Instagram,1761.24
1029,ORD201029,2025-03-01,C44733,Desk,1,87.06,851 Main St,CREDIT CARD,SHIPPED,TRK41500198,4,FREESHIP,Email,87.06
1030,ORD201030,2023-10-02,C61773,Phone,4,245.28,176 Main St,CREDIT CARD,DELIVERED,TRK12936357,6,WINTER15,Email,981.12
1031,ORD201031,2023-02-28,C59183,Phone,5,664.51,136 Main St,DEBIT CARD,PENDING,TRK18129706,8,SAVE10,Email,3322.55
1032,ORD201032,2023-04-20,C26188,Chair,1,618.68,990 Main St,ONLINE,DELIVERED,TRK61634201,6,WINTER15,Referral,618.68
1033,ORD201033,2024-12-24,C20338,Monitor,1,370.85,331 Main St,GIFT CARD,DELIVERED,TRK30654048,2,FREESHIP,Referral,370.85
1034,ORD201034,2024-06-16,C84524,Printer,4,517.98,766 Main St,CASH,CANCELLED,TRK76751888,8,FREESHIP,Facebook,2071.92
1035,ORD201035,2023-11-12,C70315,Laptop,4,506.11,911 Main St,CASH,CANCELLED,TRK97732085,5,NO_COUPON,Referral,2024.44
1036,ORD201036,2024-05-31,C98278,Phone,3,413.83,552 Main St,GIFT CARD,SHIPPED,TRK49684737,8,SAVE10,Facebook,1241.49
1037,ORD201037,2023-12-13,C32347,Printer,1,249.81,408 Main St,CASH,PENDING,TRK54073964,1,SAVE10,Google,249.81
1038,ORD201038,2025-03-15,C77961,Tablet,3,362.53,422 Main St,DEBIT CARD,RETURNED,TRK28969024,5,NO_COUPON,Facebook,1087.59
1039,ORD201039,2025-06-28,C49137,Desk,2,299.23,177 Main St,CREDIT CARD,CANCELLED,TRK79362428,2,WINTER15,Instagram,598.46
1040,ORD201040,2023-11-15,C13169,Tablet,1,536.07,932 Main St,DEBIT CARD,DELIVERED,TRK66288666,5,FREESHIP,Google,536.07
1041,ORD201041,2023-02-11,C21167,Monitor,4,558.9,948 Main St,GIFT CARD,SHIPPED,TRK97737564,9,WINTER15,Google,2235.6
1042,ORD201042,2024-12-09,C59724,Tablet,2,409.75,414 Main St,DEBIT CARD,SHIPPED,TRK67878272,2,WINTER15,Facebook,819.5
1043,ORD201043,2025-01-11,C43965,Tablet,2,179.96,675 Main St,GIFT CARD,SHIPPED,TRK94346739,5,NO_COUPON,Instagram,359.92
1044,ORD201044,2025-06-22,C63018,Printer,1,38.49,215 Main St,CREDIT CARD,DELIVERED,TRK52335337,4,FREESHIP,Referral,38.49
1045,ORD201045,2024-09-20,C11893,Laptop,5,316.4,671 Main St,GIFT CARD,RETURNED,TRK72012758,7,NO_COUPON,Email,1582.0
1046,ORD201046,2024-10-07,C85421,Tablet,3,547.15,466 Main St,ONLINE,SHIPPED,TRK16524006,4,WINTER15,Instagram,1641.45
1047,ORD201047,2023-06-23,C81726,Chair,4,540.34,394 Main St,GIFT CARD,SHIPPED,TRK69872994,6,WINTER15,Referral,2161.36
1048,ORD201048,2024-09-09,C57601,Monitor,4,73.65,889 Main St,DEBIT CARD,SHIPPED,TRK21153699,9,NO_COUPON,Google,294.6
1049,ORD201049,2024-07-18,C60575,Desk,5,391.86,587 Main St,CREDIT CARD,SHIPPED,TRK44468232,6,NO_COUPON,Instagram,1959.3
1050,ORD201050,2023-08-20,C70659,Laptop,5,69.7,722 Main St,ONLINE,RETURNED,TRK49663597,9,NO_COUPON,Instagram,348.5
1051,ORD201051,2025-03-05,C35043,Monitor,5,26.43,820 Main St,GIFT CARD,SHIPPED,TRK65097450,5,FREESHIP,Facebook,132.15
1052,ORD201052,2023-09-11,C12301,Tablet,1,531.74,493 Main St,ONLINE,SHIPPED,TRK25145796,1,WINTER15,Google,531.74
1053,ORD201053,2024-09-15,C32798,Phone,2,496.62,679 Main St,ONLINE,PENDING,TRK37375451,2,SAVE10,Instagram,993.24
1054,ORD201054,2023-11-29,C42949,Printer,1,660.66,447 Main St,DEBIT CARD,DELIVERED,TRK46415143,3,WINTER15,Instagram,660.66
1055,ORD201055,2023-10-23,C10787,Monitor,4,274.82,932 Main St,DEBIT CARD,DELIVERED,TRK91512567,9,WINTER15,Email,1099.28
1056,ORD201056,2024-06-14,C26152,Phone,2,486.35,790 Main St,ONLINE,PENDING,TRK49382455,6,SAVE10,Referral,972.7
1057,ORD201057,2024-09-24,C46210,Laptop,3,428.88,535 Main St,DEBIT CARD,SHIPPED,TRK81611937,3,WINTER15,Facebook,1286.64
1058,ORD201058,2023-09-08,C32943,Desk,2,412.14,127 Main St,CREDIT CARD,RETURNED,TRK26949106,2,FREESHIP,Instagram,824.28
1059,ORD201059,2024-09-22,C73629,Desk,1,265.64,601 Main St,CREDIT CARD,RETURNED,TRK11492924,3,WINTER15,Instagram,265.64
1060,ORD201060,2024-05-07,C38024,Tablet,2,273.43,824 Main St,CASH,SHIPPED,TRK93370912,7,WINTER15,Referral,546.86
1061,ORD201061,2025-01-29,C25445,Laptop,5,131.7,830 Main St,CASH,SHIPPED,TRK12402431,8,FREESHIP,Google,658.5
1062,ORD201062,2023-08-23,C13501,Chair,5,85.52,301 Main St,GIFT CARD,CANCELLED,TRK65149372,5,NO_COUPON,Facebook,427.6
1063,ORD201063,2024-06-19,C42108,Desk,2,320.68,336 Main St,CREDIT CARD,SHIPPED,TRK58407918,5,FREESHIP,Referral,641.36
1064,ORD201064,2025-02-12,C32121,Laptop,4,198.81,654 Main St,CASH,RETURNED,TRK96074264,9,FREESHIP,Referral,795.24
1065,ORD201065,2023-10-30,C47778,Printer,5,666.8,488 Main St,DEBIT CARD,DELIVERED,TRK79504329,7,SAVE10,Referral,3334.0
1066,ORD201066,2023-12-20,C10791,Desk,1,355.09,674 Main St,DEBIT CARD,CANCELLED,TRK20321248,5,SAVE10,Instagram,355.09
1067,ORD201067,2023-06-06,C78959,Phone,2,316.2,384 Main St,ONLINE,RETURNED,TRK37426359,2,NO_COUPON,Instagram,632.4
1068,ORD201068,2024-08-03,C29914,Laptop,1,133.39,469 Main St,DEBIT CARD,SHIPPED,TRK22073506,2,SAVE10,Referral,133.39
1069,ORD201069,2023-02-25,C70506,Monitor,1,454.23,255 Main St,GIFT CARD,RETURNED,TRK12518384,3,NO_COUPON,Facebook,454.23
1070,ORD201070,2024-09-06,C46873,Desk,4,491.29,496 Main St,DEBIT CARD,PENDING,TRK10926575,6,NO_COUPON,Email,1965.16
1071,ORD201071,2025-06-24,C94037,Phone,2,255.14,216 Main St,CASH,SHIPPED,TRK47536985,2,NO_COUPON,Google,510.28
1072,ORD201072,2023-02-26,C88644,Monitor,1,392.61,977 Main St,GIFT CARD,CANCELLED,TRK14900878,4,SAVE10,Referral,392.61
1073,ORD201073,2024-10-11,C69471,Tablet,4,362.06,294 Main St,DEBIT CARD,RETURNED,TRK11107152,4,NO_COUPON,Facebook,1448.24
1074,ORD201074,2024-05-10,C21437,Phone,1,222.73,120 Main St,ONLINE,RETURNED,TRK81624772,4,NO_COUPON,Google,222.73
1075,ORD201075,2024-08-31,C40949,Monitor,2,552.63,609 Main St,DEBIT CARD,DELIVERED,TRK43066749,7,WINTER15,Instagram,1105.26
1076,ORD201076,2023-05-08,C99116,Laptop,4,686.61,176 Main St,CASH,SHIPPED,TRK52711973,6,NO_COUPON,Referral,2746.44
1077,ORD201077,2025-03-07,C57861,Printer,3,305.16,115 Main St,CREDIT CARD,CANCELLED,TRK47775217,8,SAVE10,Referral,915.48
1078,ORD201078,2023-03-18,C62627,Desk,1,41.09,881 Main St,ONLINE,RETURNED,TRK90060232,4,WINTER15,Email,41.09
1079,ORD201079,2024-06-20,C89979,Phone,5,634.0,144 Main St,GIFT CARD,DELIVERED,TRK99055909,8,NO_COUPON,Email,3170.0
1080,ORD201080,2023-01-20,C70613,Laptop,5,464.74,438 Main St,GIFT CARD,DELIVERED,TRK33140293,7,NO_COUPON,Referral,2323.7
1081,ORD201081,2023-04-21,C55636,Monitor,4,425.6,494 Main St,CREDIT CARD,PENDING,TRK85897054,5,FREESHIP,Google,1702.4
1082,ORD201082,2023-10-06,C96595,Chair,3,573.22,177 Main St,DEBIT CARD,PENDING,TRK59779174,5,SAVE10,Email,1719.66
1083,ORD201083,2024-07-09,C68508,Chair,1,123.28,895 Main St,CREDIT CARD,DELIVERED,TRK98960285,3,SAVE10,Email,123.28
1084,ORD201084,2023-01-08,C45175,Phone,1,70.82,128 Main St,GIFT CARD,PENDING,TRK41792296,1,WINTER15,Instagram,70.82
1085,ORD201085,2023-05-21,C28049,Printer,2,646.69,404 Main St,DEBIT CARD,SHIPPED,TRK91426444,7,WINTER15,Instagram,1293.38
1086,ORD201086,2023-12-23,C46967,Tablet,2,513.42,401 Main St,ONLINE,PENDING,TRK91439791,5,WINTER15,Instagram,1026.84
1087,ORD201087,2025-03-23,C84134,Laptop,4,693.07,530 Main St,ONLINE,SHIPPED,TRK48659380,8,SAVE10,Instagram,2772.28
1088,ORD201088,2023-11-30,C49831,Desk,3,491.43,213 Main St,GIFT CARD,SHIPPED,TRK21232601,6,WINTER15,Instagram,1474.29
1089,ORD201089,2025-03-15,C13324,Tablet,2,599.74,440 Main St,GIFT CARD,SHIPPED,TRK66967997,2,NO_COUPON,Instagram,1199.48
1090,ORD201090,2023-02-25,C61225,Monitor,2,650.25,996 Main St,GIFT CARD,RETURNED,TRK37022954,6,NO_COUPON,Instagram,1300.5
1091,ORD201091,2024-10-08,C16400,Laptop,3,209.48,123 Main St,DEBIT CARD,PENDING,TRK57771859,4,NO_COUPON,Email,628.44
1092,ORD201092,2023-08-21,C38642,Laptop,5,209.2,930 Main St,DEBIT CARD,DELIVERED,TRK47744396,6,WINTER15,Email,1046.0
1093,ORD201093,2023-06-09,C86773,Phone,4,197.36,557 Main St,GIFT CARD,RETURNED,TRK22612240,9,FREESHIP,Instagram,789.44
1094,ORD201094,2023-06-28,C66093,Printer,4,648.91,615 Main St,CREDIT CARD,SHIPPED,TRK54950785,6,SAVE10,Instagram,2595.64
1095,ORD201095,2024-04-23,C33051,Phone,2,441.54,397 Main St,ONLINE,DELIVERED,TRK92929755,2,SAVE10,Email,883.08
1096,ORD201096,2025-05-03,C18169,Tablet,2,464.92,782 Main St,DEBIT CARD,RETURNED,TRK49482923,2,NO_COUPON,Facebook,929.84
1097,ORD201097,2024-12-26,C81370,Monitor,5,506.45,344 Main St,GIFT CARD,SHIPPED,TRK99682998,7,WINTER15,Google,2532.25
1098,ORD201098,2023-06-17,C91103,Monitor,4,255.86,155 Main St,CREDIT CARD,DELIVERED,TRK91653000,7,NO_COUPON,Email,1023.44
1099,ORD201099,2024-09-19,C21953,Laptop,2,125.23,272 Main St,CASH,CANCELLED,TRK60774796,3,FREESHIP,Email,250.46
1100,ORD201100,2023-08-17,C15146,Laptop,5,38.11,428 Main St,DEBIT CARD,CANCELLED,TRK79790530,6,WINTER15,Instagram,190.55
1101,ORD201101,2025-06-08,C43546,Monitor,3,161.97,904 Main St,CASH,PENDING,TRK85871121,4,SAVE10,Email,485.91
1102,ORD201102,2024-06-03,C98474,Chair,4,347.17,997 Main St,DEBIT CARD,SHIPPED,TRK86192984,8,NO_COUPON,Instagram,1388.68
1103,ORD201103,2023-04-24,C90292,Laptop,4,276.32,129 Main St,ONLINE,DELIVERED,TRK26270357,5,NO_COUPON,Google,1105.28
1104,ORD201104,2024-07-25,C17075,Tablet,4,314.76,850 Main St,ONLINE,SHIPPED,TRK63547510,8,NO_COUPON,Instagram,1259.04
1105,ORD201105,2024-01-08,C12487,Tablet,3,475.69,884 Main St,GIFT CARD,CANCELLED,TRK23324770,3,FREESHIP,Google,1427.07
1106,ORD201106,2023-03-12,C34555,Chair,1,372.8,903 Main St,CASH,CANCELLED,TRK72859458,6,SAVE10,Facebook,372.8
1107,ORD201107,2025-06-30,C25110,Tablet,2,63.21,282 Main St,ONLINE,CANCELLED,TRK80963328,4,SAVE10,Google,126.42
1108,ORD201108,2023-03-20,C35136,Laptop,1,634.94,462 Main St,ONLINE,CANCELLED,TRK49753703,5,WINTER15,Instagram,634.94
1109,ORD201109,2024-04-08,C62277,Printer,4,77.47,474 Main St,GIFT CARD,RETURNED,TRK32026174,7,SAVE10,Instagram,309.88
1110,ORD201110,2024-02-25,C12472,Chair,3,84.31,912 Main St,CREDIT CARD,SHIPPED,TRK36103184,3,SAVE10,Email,252.93
1111,ORD201111,2023-05-06,C24047,Monitor,4,234.45,362 Main St,ONLINE,CANCELLED,TRK91338580,9,FREESHIP,Instagram,937.8
1112,ORD201112,2023-10-13,C76929,Desk,1,356.81,563 Main St,ONLINE,DELIVERED,TRK80694400,1,WINTER15,Instagram,356.81
1113,ORD201113,2023-03-19,C52914,Desk,4,209.99,168 Main St,CASH,DELIVERED,TRK80819053,8,NO_COUPON,Google,839.96
1114,ORD201114,2023-03-16,C55164,Tablet,3,659.88,609 Main St,GIFT CARD,CANCELLED,TRK79610967,3,NO_COUPON,Google,1979.64
1115,ORD201115,2025-06-20,C70426,Laptop,2,336.32,562 Main St,ONLINE,RETURNED,TRK89687816,3,NO_COUPON,Google,672.64
1116,ORD201116,2023-10-14,C69149,Printer,2,531.49,562 Main St,CREDIT CARD,DELIVERED,TRK61265132,7,WINTER15,Facebook,1062.98
1117,ORD201117,2024-05-20,C78684,Chair,3,588.44,858 Main St,GIFT CARD,SHIPPED,TRK95779073,8,WINTER15,Google,1765.32
1118,ORD201118,2024-05-24,C58168,Phone,3,251.48,359 Main St,CREDIT CARD,RETURNED,TRK99102265,4,NO_COUPON,Email,754.44
1119,ORD201119,2024-11-24,C99024,Laptop,1,684.65,250 Main St,CREDIT CARD,DELIVERED,TRK24675988,1,FREESHIP,Email,684.65
1120,ORD201120,2025-05-10,C22919,Tablet,1,195.86,267 Main St,ONLINE,PENDING,TRK82416295,3,NO_COUPON,Facebook,195.86
1121,ORD201121,2023-05-28,C98354,Phone,3,50.34,393 Main St,GIFT CARD,RETURNED,TRK43070888,3,FREESHIP,Instagram,151.02
1122,ORD201122,2023-06-07,C38840,Monitor,5,678.19,766 Main St,ONLINE,RETURNED,TRK32496970,8,NO_COUPON,Facebook,3390.95
1123,ORD201123,2023-04-14,C68936,Tablet,3,554.25,843 Main St,DEBIT CARD,SHIPPED,TRK73163634,6,WINTER15,Referral,1662.75
1124,ORD201124,2023-05-09,C33744,Chair,4,576.87,888 Main St,GIFT CARD,RETURNED,TRK40245983,5,NO_COUPON,Instagram,2307.48
1125,ORD201125,2023-10-16,C23555,Desk,4,408.36,156 Main St,GIFT CARD,CANCELLED,TRK67210247,4,FREESHIP,Referral,1633.44
1126,ORD201126,2024-07-22,C34337,Phone,5,190.11,325 Main St,CASH,DELIVERED,TRK36195559,7,SAVE10,Google,950.55
1127,ORD201127,2025-03-15,C69396,Printer,3,602.75,920 Main St,CREDIT CARD,SHIPPED,TRK33155049,6,SAVE10,Email,1808.25
1128,ORD201128,2023-08-17,C49198,Monitor,3,646.79,447 Main St,CASH,CANCELLED,TRK10883354,5,WINTER15,Google,1940.37
1129,ORD201129,2023-06-11,C43911,Chair,4,418.71,239 Main St,CASH,PENDING,TRK37495481,8,FREESHIP,Instagram,1674.84
1130,ORD201130,2025-02-16,C24347,Laptop,2,323.45,533 Main St,CREDIT CARD,RETURNED,TRK27233265,5,FREESHIP,Instagram,646.9
1131,ORD201131,2024-07-18,C21043,Phone,1,694.5,195 Main St,CREDIT CARD,PENDING,TRK41691086,3,WINTER15,Facebook,694.5
1132,ORD201132,2024-12-02,C58858,Chair,2,337.32,948 Main St,CREDIT CARD,CANCELLED,TRK30406357,4,SAVE10,Email,674.64
1133,ORD201133,2024-04-09,C20670,Printer,2,467.91,432 Main St,GIFT CARD,RETURNED,TRK76731303,5,WINTER15,Facebook,935.82
1134,ORD201134,2024-06-08,C90993,Desk,4,38.28,950 Main St,DEBIT CARD,CANCELLED,TRK53964711,4,WINTER15,Facebook,153.12
1135,ORD201135,2023-12-28,C11473,Printer,2,73.41,562 Main St,ONLINE,SHIPPED,TRK97793275,2,SAVE10,Google,146.82
1136,ORD201136,2023-09-24,C71899,Tablet,3,668.33,799 Main St,GIFT CARD,PENDING,TRK34856025,4,WINTER15,Facebook,2004.99
1137,ORD201137,2024-07-29,C48577,Printer,4,410.21,841 Main St,CASH,PENDING,TRK59911645,5,WINTER15,Instagram,1640.84
